X,Y,Z,DENS,E,NU 
-14.5517,-60.8755,-967.494,610.534,2.50733e+06,N/A
-10.2823,-77.8867,-966.687,610.534,2.50733e+06,N/A
9.72627,-82.6662,-983.761,120.242,455276,N/A
-2.06593,-83.592,-969.122,-276.499,-nan(ind),N/A
-3.4355,-85.9242,-967.226,-276.499,-nan(ind),N/A
21.9181,-83.9674,-967.907,610.534,2.50733e+06,N/A
-11.3597,-71.1841,-964.82,610.534,2.50733e+06,N/A
3.49728,-82.8005,-973.335,-276.499,-nan(ind),N/A
7.72487,-72.0607,-987.103,610.534,2.50733e+06,N/A
0.111,-65.2648,-971.125,56.4218,205701,N/A
-1.5165,-87.9863,-986.279,120.242,455276,N/A
-26.4457,-71.2087,-984.686,69.7839,257134,N/A
-23.3788,-84.5167,-981.967,-276.499,-nan(ind),N/A
-17.5883,-70.5463,-981.901,-276.499,-nan(ind),N/A
-0.387925,-64.2929,-985.629,610.534,2.50733e+06,N/A
9.60287,-89.4982,-975.118,-276.499,-nan(ind),N/A
11.8289,-84.0941,-974.136,-276.499,-nan(ind),N/A
-4.34908,-64.1445,-967.661,-276.499,-nan(ind),N/A
20.9728,-77.3521,-971.027,-276.499,-nan(ind),N/A
-7.04352,-81.3657,-972.084,-276.499,-nan(ind),N/A
-11.8267,-73.6515,-985.84,-276.499,-nan(ind),N/A
10.8232,-91.3441,-981.986,610.534,2.50733e+06,N/A
-22.9925,-84.8215,-980.621,25.368,88862.2,N/A
11.9507,-70.7181,-991.092,610.534,2.50733e+06,N/A
-1.91675,-93.4931,-969.383,-276.499,-nan(ind),N/A
-28.4788,-72.149,-985.032,25.368,88862.2,N/A
2.74805,-85.8807,-968.395,-276.499,-nan(ind),N/A
-14.0136,-93.363,-987.745,610.534,2.50733e+06,N/A
0.0076,-66.0667,-982.14,120.242,455276,N/A
7.1931,-87.5627,-971.308,-276.499,-nan(ind),N/A
-7.56267,-95.6465,-990.868,610.534,2.50733e+06,N/A
-22.7746,-86.4446,-983.84,25.368,88862.2,N/A
-20.5684,-66.7456,-962.611,610.534,2.50733e+06,N/A
6.23238,-79.2591,-984.625,120.242,455276,N/A
10.2536,-92.0138,-972.278,-276.499,-nan(ind),N/A
2.55175,-93.402,-986.517,610.534,2.50733e+06,N/A
5.50063,-64.7766,-968.566,-276.499,-nan(ind),N/A
11.3535,-69.6069,-974.122,120.242,455276,N/A
-21.6653,-66.958,-989.202,610.534,2.50733e+06,N/A
5.8983,-61.0637,-965.814,610.534,2.50733e+06,N/A
-17.4238,-74.5332,-979.593,-276.499,-nan(ind),N/A
14.4989,-90.4251,-969.256,-276.499,-nan(ind),N/A
8.694,-92.6996,-966.486,610.534,2.50733e+06,N/A
10.7075,-78.9236,-978.39,-276.499,-nan(ind),N/A
12.9749,-87.5984,-987.47,610.534,2.50733e+06,N/A
-11.5387,-72.0452,-970.42,-276.499,-nan(ind),N/A
9.84445,-69.6169,-973.004,610.534,2.50733e+06,N/A
-5.2196,-83.2695,-986.129,120.242,455276,N/A
-11.2022,-80.8514,-986.71,610.534,2.50733e+06,N/A
4.83678,-72.484,-982.028,-276.499,-nan(ind),N/A
-2.84165,-90.8114,-962.353,610.534,2.50733e+06,N/A
-27.4382,-71.3941,-984.344,25.368,88862.2,N/A
-21.7275,-71.7908,-971.671,610.534,2.50733e+06,N/A
-7.1631,-88.8433,-984.784,120.242,455276,N/A
-5.08138,-72.5899,-985.513,56.4218,205701,N/A
-5.21828,-75.1934,-977.748,-276.499,-nan(ind),N/A
-12.1434,-78.7636,-983.697,69.7839,257134,N/A
0.220775,-84.8374,-985.256,120.242,455276,N/A
-25.5353,-69.7057,-983.521,-276.499,-nan(ind),N/A
8.98982,-90.797,-969.035,-276.499,-nan(ind),N/A
-12.4267,-74.1413,-964.13,610.534,2.50733e+06,N/A
18.0199,-83.7259,-967.461,-276.499,-nan(ind),N/A
-2.40017,-89.9215,-963.936,610.534,2.50733e+06,N/A
-15.8205,-90.9769,-965.447,610.534,2.50733e+06,N/A
0.040475,-86.8401,-988.242,610.534,2.50733e+06,N/A
-18.1113,-65.1479,-976.03,-276.499,-nan(ind),N/A
-3.60752,-72.0048,-968.636,25.368,88862.2,N/A
4.74115,-94.7929,-984.931,610.534,2.50733e+06,N/A
9.6753,-92.2934,-981.387,-276.499,-nan(ind),N/A
-18.1007,-84.2901,-978.529,-276.499,-nan(ind),N/A
12.6677,-90.5095,-982.473,610.534,2.50733e+06,N/A
-2.28227,-80.3778,-975.463,-276.499,-nan(ind),N/A
-9.22035,-88.352,-963.033,610.534,2.50733e+06,N/A
-15.1939,-84.3324,-977.116,-276.499,-nan(ind),N/A
-7.6951,-78.7959,-969.298,610.534,2.50733e+06,N/A
-27.1522,-82.6606,-987.022,610.534,2.50733e+06,N/A
19.3646,-76.3062,-976.235,-276.499,-nan(ind),N/A
4.99998,-87.4899,-986.088,610.534,2.50733e+06,N/A
-22.366,-84.7694,-989.279,610.534,2.50733e+06,N/A
0.55085,-71.2838,-984.461,-276.499,-nan(ind),N/A
-21.7284,-74.3584,-962.562,610.534,2.50733e+06,N/A
-14.8479,-83.578,-983.776,120.242,455276,N/A
-2.4415,-76.7506,-972.509,-276.499,-nan(ind),N/A
-20.3934,-87.9756,-985.495,610.534,2.50733e+06,N/A
-4.81428,-91.5123,-979.222,-276.499,-nan(ind),N/A
13.6792,-67.8547,-968.367,610.534,2.50733e+06,N/A
2.41918,-97.1896,-990.623,610.534,2.50733e+06,N/A
7.54,-88.449,-976.442,25.368,88862.2,N/A
-9.11393,-89.4253,-981.42,-276.499,-nan(ind),N/A
-28.0173,-69.6321,-986.751,120.242,455276,N/A
14.9866,-85.0693,-993.986,120.242,455276,N/A
-14.2688,-77.8247,-963.938,610.534,2.50733e+06,N/A
-3.1421,-85.9913,-964.519,-276.499,-nan(ind),N/A
15.1961,-82.5165,-967.802,-276.499,-nan(ind),N/A
-10.6647,-76.1801,-984.846,69.7839,257134,N/A
-12.3363,-78.6958,-983.061,25.368,88862.2,N/A
-9.30627,-77.8239,-978.961,-276.499,-nan(ind),N/A
-7.8506,-74.461,-974.479,-276.499,-nan(ind),N/A
-29.2669,-74.7089,-986.973,610.534,2.50733e+06,N/A
-12.0903,-57.5228,-967.911,120.242,455276,N/A
-21.169,-80.9556,-989.131,610.534,2.50733e+06,N/A
-0.587775,-93.117,-986.274,610.534,2.50733e+06,N/A
1.58315,-84.3685,-988.734,610.534,2.50733e+06,N/A
-11.0909,-85.3413,-988.063,610.534,2.50733e+06,N/A
-8.87932,-67.4348,-985.568,610.534,2.50733e+06,N/A
-17.69,-90.0387,-965.763,610.534,2.50733e+06,N/A
12.7295,-64.0327,-970.969,120.242,455276,N/A
7.2978,-79.6648,-971.844,-276.499,-nan(ind),N/A
-1.15708,-93.0118,-977.931,-276.499,-nan(ind),N/A
7.65613,-82.7827,-972.682,-276.499,-nan(ind),N/A
14.3103,-77.2186,-975.721,-276.499,-nan(ind),N/A
-16.0935,-64.2741,-979.074,-276.499,-nan(ind),N/A
-2.36167,-69.8904,-980.856,-276.499,-nan(ind),N/A
-12.7254,-72.7583,-976.348,-276.499,-nan(ind),N/A
15.9338,-73.5789,-992.311,610.534,2.50733e+06,N/A
-11.6212,-56.6073,-967.729,610.534,2.50733e+06,N/A
-8.48377,-87.5536,-988.826,610.534,2.50733e+06,N/A
-14.2175,-88.3234,-988.262,610.534,2.50733e+06,N/A
4.10367,-70.1802,-986.523,610.534,2.50733e+06,N/A
9.115,-83.3906,-969.656,-276.499,-nan(ind),N/A
1.85325,-87.5058,-984.149,120.242,455276,N/A
-10.9419,-64.759,-983.626,610.534,2.50733e+06,N/A
-8.9363,-64.2901,-987.497,610.534,2.50733e+06,N/A
-19.6962,-75.0935,-975.392,-276.499,-nan(ind),N/A
-7.62095,-79.7438,-970.999,56.4218,205701,N/A
1.4353,-93.1453,-991.703,610.534,2.50733e+06,N/A
-16.2665,-65.7913,-963.52,610.534,2.50733e+06,N/A
4.18095,-86.3539,-967.92,-276.499,-nan(ind),N/A
16.141,-66.9561,-980.307,610.534,2.50733e+06,N/A
19.7908,-68.7075,-968.88,610.534,2.50733e+06,N/A
-8.26562,-93.8029,-964.89,610.534,2.50733e+06,N/A
-23.667,-77.4271,-982.472,-276.499,-nan(ind),N/A
-11.5542,-85.7643,-964.614,610.534,2.50733e+06,N/A
-24.6974,-67.2664,-986.902,610.534,2.50733e+06,N/A
-16.766,-68.1534,-967.198,-276.499,-nan(ind),N/A
-7.65575,-73.7744,-979.779,-276.499,-nan(ind),N/A
12.9168,-65.4775,-975.835,610.534,2.50733e+06,N/A
-13.9064,-90.8261,-977.225,-276.499,-nan(ind),N/A
4.39365,-94.5314,-974.847,-276.499,-nan(ind),N/A
17.2734,-77.039,-968.23,120.242,455276,N/A
-22.093,-79.1455,-980.186,-276.499,-nan(ind),N/A
12.6447,-71.9399,-969.446,120.242,455276,N/A
-4.41488,-64.0632,-986.7,610.534,2.50733e+06,N/A
-1.5985,-76.0904,-963.817,610.534,2.50733e+06,N/A
-16.0111,-70.7193,-984.399,25.368,88862.2,N/A
-19.0705,-66.2548,-984.249,-276.499,-nan(ind),N/A
-1.84308,-94.8933,-977.865,69.7839,257134,N/A
-0.415525,-81.3572,-976.259,-276.499,-nan(ind),N/A
-28.1496,-72.5292,-987.994,610.534,2.50733e+06,N/A
-19.7406,-77.7541,-977.303,-276.499,-nan(ind),N/A
-9.15863,-86.4839,-969.806,-276.499,-nan(ind),N/A
-19.7132,-85.2263,-974.553,-276.499,-nan(ind),N/A
1.72645,-64.0937,-966.028,610.534,2.50733e+06,N/A
-4.42355,-77.8512,-980.069,-276.499,-nan(ind),N/A
5.49525,-70.1016,-983.132,-276.499,-nan(ind),N/A
-0.24315,-91.5031,-979.685,25.368,88862.2,N/A
-9.76778,-90.5049,-969.304,610.534,2.50733e+06,N/A
-11.8176,-71.7882,-964.058,610.534,2.50733e+06,N/A
-13.2956,-63.4865,-986.884,610.534,2.50733e+06,N/A
3.9452,-89.07,-983.621,610.534,2.50733e+06,N/A
-2.57592,-68.826,-979.486,-276.499,-nan(ind),N/A
-26.8154,-73.2848,-983.459,-276.499,-nan(ind),N/A
-17.9815,-75.7948,-976.275,-276.499,-nan(ind),N/A
19.7997,-84.5031,-967.538,610.534,2.50733e+06,N/A
14.6973,-77.5119,-972.586,-276.499,-nan(ind),N/A
14.2802,-70.9696,-986.822,610.534,2.50733e+06,N/A
-19.4229,-72.6441,-971.19,25.368,88862.2,N/A
15.2725,-86.0764,-982.033,610.534,2.50733e+06,N/A
2.84215,-64.0466,-990.949,610.534,2.50733e+06,N/A
-10.1946,-57.9828,-968.562,610.534,2.50733e+06,N/A
22.1782,-71.0906,-973.011,25.368,88862.2,N/A
-4.7109,-68.3906,-978.095,-276.499,-nan(ind),N/A
5.59195,-71.7222,-976.932,-276.499,-nan(ind),N/A
-24.1397,-65.5453,-988.915,610.534,2.50733e+06,N/A
4.47682,-67.7068,-979.482,-276.499,-nan(ind),N/A
-15.5881,-85.1606,-971.64,-276.499,-nan(ind),N/A
3.00505,-85.5533,-983.137,120.242,455276,N/A
-18.1317,-80.4509,-987.425,610.534,2.50733e+06,N/A
-1.65145,-77.3476,-988.744,610.534,2.50733e+06,N/A
12.6049,-93.518,-992.471,610.534,2.50733e+06,N/A
-6.12955,-71.713,-987.523,610.534,2.50733e+06,N/A
-18.6024,-69.4051,-984.065,-276.499,-nan(ind),N/A
8.37758,-76.8975,-981.177,610.534,2.50733e+06,N/A
-7.60328,-67.6056,-981.576,-276.499,-nan(ind),N/A
-24.681,-70.8898,-989.056,610.534,2.50733e+06,N/A
-13.3373,-89.872,-975.689,-276.499,-nan(ind),N/A
-23.2033,-77.9457,-967.7,610.534,2.50733e+06,N/A
-3.57345,-86.0867,-968.337,-276.499,-nan(ind),N/A
-12.5626,-66.1748,-981.526,-276.499,-nan(ind),N/A
-12.3361,-61.2887,-966.695,120.242,455276,N/A
-6.0751,-92.0904,-974.097,-276.499,-nan(ind),N/A
8.33502,-68.583,-976.307,610.534,2.50733e+06,N/A
9.6254,-67.9891,-987.01,610.534,2.50733e+06,N/A
-12.5401,-72.3824,-986.491,120.242,455276,N/A
-19.5738,-78.8033,-986.437,610.534,2.50733e+06,N/A
-6.24252,-93.2934,-962.621,610.534,2.50733e+06,N/A
14.3513,-82.9857,-988.001,610.534,2.50733e+06,N/A
-8.97883,-84.607,-984.525,120.242,455276,N/A
-28.4103,-79.007,-985.457,25.368,88862.2,N/A
-2.75435,-75.3117,-978.593,-276.499,-nan(ind),N/A
-5.86645,-71.8773,-963.99,610.534,2.50733e+06,N/A
-1.31458,-76.6914,-990.901,610.534,2.50733e+06,N/A
-17.3052,-71.7675,-973.419,-276.499,-nan(ind),N/A
-12.9884,-93.5212,-983.466,610.534,2.50733e+06,N/A
-8.73335,-89.3064,-969.528,-276.499,-nan(ind),N/A
-26.0062,-76.5379,-987.208,120.242,455276,N/A
0.533425,-64.7373,-989.928,610.534,2.50733e+06,N/A
9.51872,-89.2762,-971.831,-276.499,-nan(ind),N/A
15.7116,-81.9511,-970.006,-276.499,-nan(ind),N/A
-9.50108,-88.928,-966.484,120.242,455276,N/A
-10.0206,-68.7853,-985.246,610.534,2.50733e+06,N/A
-0.25085,-73.5534,-984.676,-276.499,-nan(ind),N/A
1.80828,-71.1395,-984.089,-276.499,-nan(ind),N/A
-12.9253,-81.2966,-978.075,-276.499,-nan(ind),N/A
1.02062,-87.0456,-982.654,120.242,455276,N/A
-5.8012,-86.6699,-966.696,-276.499,-nan(ind),N/A
4.72245,-82.6732,-991.127,610.534,2.50733e+06,N/A
3.4225,-65.2629,-990.697,610.534,2.50733e+06,N/A
-12.0575,-84.7203,-963.342,610.534,2.50733e+06,N/A
3.06555,-82.2296,-967.711,-276.499,-nan(ind),N/A
-26.2448,-75.8428,-982.185,-276.499,-nan(ind),N/A
-9.09055,-80.9047,-973.032,-276.499,-nan(ind),N/A
3.87067,-83.1882,-979.76,-276.499,-nan(ind),N/A
-5.43965,-82.8207,-976.638,-276.499,-nan(ind),N/A
-7.95092,-72.118,-979.126,-276.499,-nan(ind),N/A
18.8161,-70.9416,-969.431,56.4218,205701,N/A
6.9695,-67.8574,-974.834,120.242,455276,N/A
-0.645525,-95.2838,-978.68,610.534,2.50733e+06,N/A
-12.5721,-63.9165,-977.314,56.4218,205701,N/A
-16.5025,-88.68,-981.607,25.368,88862.2,N/A
9.36635,-79.298,-986.372,120.242,455276,N/A
-1.75448,-93.634,-979.318,-276.499,-nan(ind),N/A
-28.0836,-79.4864,-985.342,-276.499,-nan(ind),N/A
-25.3999,-78.2345,-988.176,610.534,2.50733e+06,N/A
-17.5844,-69.7969,-971.897,-276.499,-nan(ind),N/A
8.4687,-84.2729,-975.326,-276.499,-nan(ind),N/A
19.5627,-90.2319,-970.288,-276.499,-nan(ind),N/A
9.85083,-87.0345,-980.646,-276.499,-nan(ind),N/A
6.6952,-72.4825,-984.85,120.242,455276,N/A
13.8706,-78.9146,-988.399,610.534,2.50733e+06,N/A
-16.7963,-71.7458,-973.759,-276.499,-nan(ind),N/A
-6.83312,-95.2523,-991.151,610.534,2.50733e+06,N/A
-2.72335,-91.6021,-964.111,610.534,2.50733e+06,N/A
-12.1815,-77.4329,-988.33,610.534,2.50733e+06,N/A
5.18428,-96.781,-990.11,610.534,2.50733e+06,N/A
22.7063,-81.1682,-994.06,610.534,2.50733e+06,N/A
-10.3635,-56.9329,-967.843,610.534,2.50733e+06,N/A
6.00195,-71.8339,-985.651,610.534,2.50733e+06,N/A
14.9104,-86.1069,-993.879,610.534,2.50733e+06,N/A
7.52037,-89.6069,-985.685,610.534,2.50733e+06,N/A
6.72527,-71.9634,-969.743,610.534,2.50733e+06,N/A
1.14365,-91.3554,-991.593,610.534,2.50733e+06,N/A
-13.6173,-66.0655,-983.159,69.7839,257134,N/A
5.92265,-79.0714,-972.736,-276.499,-nan(ind),N/A
7.65688,-65.3983,-973.825,610.534,2.50733e+06,N/A
-13.0526,-66.9192,-964.12,610.534,2.50733e+06,N/A
-8.94885,-94.6482,-984.133,610.534,2.50733e+06,N/A
-20.0296,-79.5396,-969.222,-276.499,-nan(ind),N/A
-3.88338,-90.3998,-975.064,-276.499,-nan(ind),N/A
-13.6565,-64.5353,-984.678,610.534,2.50733e+06,N/A
-2.76423,-67.2737,-964.043,610.534,2.50733e+06,N/A
-24.5556,-80.3319,-982.524,-276.499,-nan(ind),N/A
-2.69207,-69.5318,-966.1,-276.499,-nan(ind),N/A
4.5309,-95.3252,-985.099,610.534,2.50733e+06,N/A
-9.8282,-66.941,-970.395,120.242,455276,N/A
21.4923,-78.6566,-969.01,25.368,88862.2,N/A
-15.1663,-80.6174,-985.612,610.534,2.50733e+06,N/A
0.3563,-70.3101,-965.538,610.534,2.50733e+06,N/A
-6.50692,-79.4189,-978.772,-276.499,-nan(ind),N/A
-26.0236,-79.2192,-989.137,610.534,2.50733e+06,N/A
-25.1104,-74.4962,-988.882,610.534,2.50733e+06,N/A
12.7309,-87.5376,-970.597,-276.499,-nan(ind),N/A
15.101,-60.948,-967.954,610.534,2.50733e+06,N/A
1.49405,-74.9135,-972.353,-276.499,-nan(ind),N/A
10.0646,-92.7562,-970.663,-276.499,-nan(ind),N/A
-16.1639,-88.8877,-975.426,-276.499,-nan(ind),N/A
-21.9272,-77.0067,-988.146,610.534,2.50733e+06,N/A
9.63777,-92.7212,-988.175,610.534,2.50733e+06,N/A
9.55837,-86.7289,-974.265,-276.499,-nan(ind),N/A
-8.97322,-61.7933,-964.438,120.242,455276,N/A
-9.1198,-61.7,-965.657,120.242,455276,N/A
-7.67735,-82.6758,-982.954,120.242,455276,N/A
-27.6291,-77.5715,-989.321,610.534,2.50733e+06,N/A
5.0956,-81.639,-967.037,-276.499,-nan(ind),N/A
10.7989,-80.0839,-971.429,-276.499,-nan(ind),N/A
-16.675,-80.5782,-984.324,120.242,455276,N/A
20.2006,-86.1594,-970.658,-276.499,-nan(ind),N/A
18.4904,-78.0717,-986.281,610.534,2.50733e+06,N/A
3.14018,-70.0079,-975.416,-276.499,-nan(ind),N/A
13.9155,-70.6476,-969.687,120.242,455276,N/A
2.32317,-68.4077,-981.607,-276.499,-nan(ind),N/A
-14.1181,-91.6038,-975.426,610.534,2.50733e+06,N/A
2.18542,-73.1779,-988.013,610.534,2.50733e+06,N/A
-13.5882,-76.8931,-985.046,120.242,455276,N/A
-12.9916,-61.5572,-988.297,610.534,2.50733e+06,N/A
4.85992,-74.7199,-990.221,610.534,2.50733e+06,N/A
-1.1467,-88.7906,-963.159,610.534,2.50733e+06,N/A
-0.97995,-79.7099,-963.162,610.534,2.50733e+06,N/A
-2.52525,-74.4758,-988.655,610.534,2.50733e+06,N/A
21.9835,-70.9426,-974.6,610.534,2.50733e+06,N/A
8.52027,-69.9887,-984.558,610.534,2.50733e+06,N/A
-13.4868,-65.7011,-973.815,-276.499,-nan(ind),N/A
-1.93175,-97.3882,-991.583,610.534,2.50733e+06,N/A
-20.6374,-74.6375,-987.755,610.534,2.50733e+06,N/A
-7.68545,-88.6949,-982.972,-276.499,-nan(ind),N/A
17.7876,-67.1148,-974.716,610.534,2.50733e+06,N/A
10.5009,-92.2566,-982.482,-276.499,-nan(ind),N/A
-7.94313,-82.5395,-972.576,-276.499,-nan(ind),N/A
-16.4051,-86.0502,-987.751,610.534,2.50733e+06,N/A
-18.4287,-86.8745,-963.9,610.534,2.50733e+06,N/A
0.58975,-78.4819,-990.181,610.534,2.50733e+06,N/A
-20.1912,-64.9985,-989.1,610.534,2.50733e+06,N/A
-0.30085,-92.667,-974.422,-276.499,-nan(ind),N/A
-9.79032,-60.9021,-968.819,-276.499,-nan(ind),N/A
2.43445,-97.3201,-990.08,610.534,2.50733e+06,N/A
7.92077,-84.5248,-981.52,-276.499,-nan(ind),N/A
-12.6888,-69.8798,-969.606,-276.499,-nan(ind),N/A
-14.8363,-74.1102,-967.049,610.534,2.50733e+06,N/A
-8.96777,-94.7864,-986.722,610.534,2.50733e+06,N/A
-8.80268,-84.7807,-980.567,25.368,88862.2,N/A
11.8405,-77.5333,-978.775,-276.499,-nan(ind),N/A
-8.8459,-79.5016,-963.33,120.242,455276,N/A
-9.99507,-65.8763,-974.627,610.534,2.50733e+06,N/A
-1.50733,-93.633,-970.792,-276.499,-nan(ind),N/A
4.02297,-74.0094,-985.26,610.534,2.50733e+06,N/A
15.0037,-90.0806,-966.529,120.242,455276,N/A
9.74735,-71.3146,-980.272,610.534,2.50733e+06,N/A
-11.0854,-91.9663,-989.026,610.534,2.50733e+06,N/A
18.4626,-76.5396,-974.511,-276.499,-nan(ind),N/A
10.7013,-83.3437,-970.272,-276.499,-nan(ind),N/A
10.1433,-67.0134,-990.365,610.534,2.50733e+06,N/A
-8.8402,-70.314,-965.522,610.534,2.50733e+06,N/A
-23.6915,-72.6831,-987.222,610.534,2.50733e+06,N/A
22.149,-84.6558,-971.625,-276.499,-nan(ind),N/A
-1.53842,-69.7797,-978.187,-276.499,-nan(ind),N/A
-21.6764,-70.4507,-971.198,610.534,2.50733e+06,N/A
7.22872,-67.2303,-965.777,610.534,2.50733e+06,N/A
-5.91365,-64.418,-986.088,610.534,2.50733e+06,N/A
13.1279,-76.9165,-971.193,-276.499,-nan(ind),N/A
11.6686,-85.0373,-968.252,-276.499,-nan(ind),N/A
9.06643,-71.6262,-973.471,120.242,455276,N/A
-2.34147,-90.694,-962.727,610.534,2.50733e+06,N/A
-12.9528,-71.2095,-985.323,-276.499,-nan(ind),N/A
16.2291,-81.3845,-982.59,610.534,2.50733e+06,N/A
-20.7673,-76.4515,-969.776,-276.499,-nan(ind),N/A
11.2061,-69.9069,-975.94,610.534,2.50733e+06,N/A
-9.06418,-75.1903,-970.009,69.7839,257134,N/A
0.3997,-94.3383,-969.126,-276.499,-nan(ind),N/A
-7.25005,-77.6907,-963.273,610.534,2.50733e+06,N/A
-5.85393,-70.3229,-968.636,25.368,88862.2,N/A
-15.9462,-69.9642,-979.941,-276.499,-nan(ind),N/A
1.5744,-69.7612,-965.941,610.534,2.50733e+06,N/A
14.7014,-86.4728,-991.163,610.534,2.50733e+06,N/A
-22.6522,-77.0562,-965.418,610.534,2.50733e+06,N/A
-8.4034,-67.2085,-974.104,25.368,88862.2,N/A
14.5572,-69.0718,-973.546,120.242,455276,N/A
10.9592,-87.1939,-970.433,-276.499,-nan(ind),N/A
-15.0143,-63.4701,-966.45,120.242,455276,N/A
14.7314,-67.3084,-980.016,610.534,2.50733e+06,N/A
-6.3071,-88.7455,-986.577,120.242,455276,N/A
-21.0651,-78.6365,-977.587,-276.499,-nan(ind),N/A
1.91817,-69.624,-984.152,-276.499,-nan(ind),N/A
13.452,-68.7047,-976.805,610.534,2.50733e+06,N/A
-1.98615,-67.6579,-978.679,-276.499,-nan(ind),N/A
6.13417,-66.3204,-982.104,610.534,2.50733e+06,N/A
15.7467,-76.16,-989.254,610.534,2.50733e+06,N/A
-13.5424,-58.3969,-968.522,120.242,455276,N/A
-19.4899,-80.9042,-985.659,120.242,455276,N/A
-3.8224,-62.1867,-987.969,610.534,2.50733e+06,N/A
0.076875,-82.6493,-989.222,610.534,2.50733e+06,N/A
-9.03595,-78.4825,-981.195,-276.499,-nan(ind),N/A
-19.4894,-78.3562,-983.405,-276.499,-nan(ind),N/A
7.30943,-72.297,-982.699,25.368,88862.2,N/A
-25.7967,-79.3158,-987.357,610.534,2.50733e+06,N/A
16.1025,-83.2314,-983.148,610.534,2.50733e+06,N/A
0.564825,-83.9383,-972.19,-276.499,-nan(ind),N/A
4.9067,-84.7224,-988.127,610.534,2.50733e+06,N/A
8.61458,-92.6765,-991.354,610.534,2.50733e+06,N/A
-0.9323,-93.3656,-988.164,610.534,2.50733e+06,N/A
21.9276,-70.6283,-970.531,610.534,2.50733e+06,N/A
-18.6837,-62.5093,-978.507,610.534,2.50733e+06,N/A
12.339,-76.0708,-967.811,-276.499,-nan(ind),N/A
18.7948,-75.7412,-986.336,610.534,2.50733e+06,N/A
-24.7807,-70.0378,-962.995,610.534,2.50733e+06,N/A
10.8923,-72.2768,-980.389,610.534,2.50733e+06,N/A
9.90353,-82.8022,-966.244,25.368,88862.2,N/A
2.97717,-93.6795,-991.849,610.534,2.50733e+06,N/A
-17.243,-72.1944,-962.892,610.534,2.50733e+06,N/A
9.14912,-81.5436,-984.73,120.242,455276,N/A
16.862,-86.7775,-986.048,610.534,2.50733e+06,N/A
0.205125,-68.7811,-967.957,69.7839,257134,N/A
-17.1722,-76.6096,-983.466,-276.499,-nan(ind),N/A
-18.5705,-60.1894,-968.016,610.534,2.50733e+06,N/A
-22.7658,-73.3617,-988.825,610.534,2.50733e+06,N/A
-6.58793,-62.0776,-966.58,-276.499,-nan(ind),N/A
-24.292,-86.5685,-986.661,610.534,2.50733e+06,N/A
-21.2641,-78.7387,-966.942,25.368,88862.2,N/A
15.6483,-86.8635,-975.164,-276.499,-nan(ind),N/A
-14.1838,-78.3158,-973.246,-276.499,-nan(ind),N/A
-18.8425,-63.069,-966.912,25.368,88862.2,N/A
-19.1308,-88.1209,-980.52,-276.499,-nan(ind),N/A
-11.8896,-62.9521,-965.078,610.534,2.50733e+06,N/A
5.01588,-73.6335,-965.833,610.534,2.50733e+06,N/A
10.714,-71.789,-980.432,610.534,2.50733e+06,N/A
-12.3865,-65.3699,-966.317,-276.499,-nan(ind),N/A
19.9485,-87.7948,-968.382,-276.499,-nan(ind),N/A
11.8453,-73.0909,-975.463,-276.499,-nan(ind),N/A
-18.9372,-82.3225,-962.763,610.534,2.50733e+06,N/A
18.8152,-86.6701,-971.462,-276.499,-nan(ind),N/A
-16.4489,-77.5341,-968.353,-276.499,-nan(ind),N/A
-24.3585,-81.1475,-989.619,610.534,2.50733e+06,N/A
-14.8715,-66.1716,-988.367,610.534,2.50733e+06,N/A
-17.8293,-64.736,-988.747,610.534,2.50733e+06,N/A
-7.35037,-97.0933,-988.513,610.534,2.50733e+06,N/A
10.1667,-79.1417,-968.847,-276.499,-nan(ind),N/A
-9.89147,-66.1362,-977.002,610.534,2.50733e+06,N/A
4.89987,-71.3911,-990.778,610.534,2.50733e+06,N/A
-7.86158,-88.319,-977.032,-276.499,-nan(ind),N/A
17.8439,-76.3322,-977.367,-276.499,-nan(ind),N/A
-15.3325,-76.3803,-971.302,-276.499,-nan(ind),N/A
13.4978,-72.4477,-991.435,610.534,2.50733e+06,N/A
-4.94492,-64.2489,-967.902,69.7839,257134,N/A
-15.7069,-73.7549,-988.279,610.534,2.50733e+06,N/A
-8.99183,-66.9403,-986.446,610.534,2.50733e+06,N/A
-3.33067,-74.4516,-968.662,-276.499,-nan(ind),N/A
-13.2726,-67.2583,-981.722,-276.499,-nan(ind),N/A
-15.0906,-64.2424,-985.736,610.534,2.50733e+06,N/A
-19.116,-77.8195,-982.585,-276.499,-nan(ind),N/A
15.5808,-85.3504,-993.88,610.534,2.50733e+06,N/A
-20.2674,-72.4887,-962.655,610.534,2.50733e+06,N/A
20.7841,-68.1821,-971.191,610.534,2.50733e+06,N/A
11.054,-86.2647,-977.048,-276.499,-nan(ind),N/A
-16.7518,-87.2359,-986.921,610.534,2.50733e+06,N/A
-11.7654,-63.5112,-965.137,610.534,2.50733e+06,N/A
2.21398,-75.5679,-965.358,610.534,2.50733e+06,N/A
11.7508,-89.0153,-989.464,610.534,2.50733e+06,N/A
13.7681,-84.0287,-984.082,610.534,2.50733e+06,N/A
10.3151,-81.1308,-979.761,-276.499,-nan(ind),N/A
16.7494,-82.096,-971.794,-276.499,-nan(ind),N/A
0.058525,-82.1303,-977.174,-276.499,-nan(ind),N/A
1.5685,-81.0719,-981.959,25.368,88862.2,N/A
